c,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
31.0,1.9,0.01760597,10025.0,8951.0,9194.0,9358.0,9442.0,9667.0,9811.0,9935.0,9984.0,400.0,128.0,33.18579,0.053510126,-0.28743017,-0.9578016,0.0,0.0,0.0
31.0,1.9,0.01753885,10471.0,8910.0,9197.0,9328.0,9395.0,9586.0,9758.0,10038.0,10193.0,400.0,768.0,33.73875,0.053525206,-0.28763914,-0.9577389,0.0,0.0,0.0
31.0,1.9,0.01758491,10443.0,8865.0,9138.0,9334.0,9437.0,9670.0,9811.0,10072.0,10281.0,400.0,512.0,33.61997,0.05353023,-0.2877088,-0.95771796,0.0,0.0,0.0
31.0,1.9,0.017586,10627.0,8870.0,9158.0,9382.0,9494.0,9734.0,9913.0,10102.0,10242.0,400.0,896.0,32.50176,0.053540282,-0.28784806,-0.9576761,0.0,0.0,0.0
31.0,1.9,0.01762663,10753.0,9012.0,9290.0,9417.0,9508.0,9699.0,10032.0,10442.0,10519.0,400.0,640.0,33.099777,0.053580493,-0.28840518,-0.95750844,0.0,0.0,0.0
31.0,1.9,0.01755428,12341.0,8871.0,9158.0,9368.0,9490.0,9954.0,11468.0,11849.0,12027.0,400.0,384.0,32.878593,0.053630758,-0.28910142,-0.95729846,0.0,0.0,0.0
41.0,1.9,0.01761182,13433.0,11859.0,12358.0,12515.0,12622.0,12872.0,13045.0,13286.0,13405.0,400.0,128.0,33.94355,0.05414344,-0.29619431,-0.9551277,0.0,0.0,0.0
41.0,1.9,0.01761999,13758.0,11761.0,12234.0,12419.0,12565.0,12947.0,13148.0,13481.0,13628.0,400.0,512.0,34.177025,0.054163545,-0.29647213,-0.9550415,0.0,0.0,0.0
41.0,1.9,0.01761902,13690.0,12017.0,12302.0,12517.0,12608.0,12839.0,13113.0,13246.0,13296.0,400.0,256.0,33.46432,0.05416857,-0.29654157,-0.95501995,0.0,0.0,0.0
41.0,1.9,0.01754866,13547.0,12073.0,12399.0,12577.0,12697.0,13015.0,13229.0,13329.0,13440.0,400.0,1024.0,34.070526,0.054178625,-0.29668048,-0.9549768,0.0,0.0,0.0
41.0,1.9,0.01758725,13681.0,12030.0,12363.0,12552.0,12713.0,13002.0,13182.0,13305.0,13545.0,400.0,896.0,33.837055,0.05418365,-0.29674992,-0.9549552,0.0,0.0,0.0
41.0,1.9,0.01760186,13670.0,12137.0,12430.0,12608.0,12686.0,12911.0,13155.0,13338.0,13464.0,400.0,640.0,33.939457,0.054233916,-0.2974443,-0.95473915,0.0,0.0,0.0
41.0,1.9,0.01759631,13929.0,12130.0,12550.0,12752.0,12899.0,13284.0,13457.0,13705.0,13794.0,400.0,384.0,34.02547,0.054279152,-0.29806912,-0.9545443,0.0,0.0,0.0
51.0,1.9,0.01758318,16957.0,14977.0,15270.0,15458.0,15542.0,15808.0,16086.0,16369.0,16738.0,400.0,128.0,35.50003,0.054791834,-0.30514133,-0.9523071,0.0,0.0,0.0
51.0,1.9,0.01761902,16607.0,14648.0,14971.0,15159.0,15283.0,15685.0,16029.0,16263.0,16373.0,400.0,256.0,35.37715,0.054806914,-0.30534908,-0.95224047,0.0,0.0,0.0
51.0,1.9,0.01760365,17241.0,14634.0,14964.0,15227.0,15428.0,15983.0,16252.0,16509.0,16693.0,400.0,1024.0,35.360767,0.054821994,-0.30555683,-0.9521738,0.0,0.0,0.0
51.0,1.9,0.01756872,17154.0,15026.0,15314.0,15521.0,15621.0,15997.0,16179.0,16383.0,16511.0,400.0,896.0,35.278847,0.05483707,-0.30576456,-0.95210713,0.0,0.0,0.0
51.0,1.9,0.01759495,18196.0,15029.0,15352.0,15616.0,15767.0,16112.0,16658.0,17318.0,17910.0,400.0,640.0,35.38944,0.054887336,-0.30645686,-0.95188457,0.0,0.0,0.0
51.0,1.9,0.01757944,18147.0,15137.0,15688.0,16075.0,16193.0,17316.0,17656.0,17883.0,17950.0,400.0,384.0,38.211582,0.054942623,-0.30721822,-0.9516391,0.0,0.0,0.0
1.0,1.9,0.01758318,212.0,129.0,141.0,148.0,152.0,163.0,172.0,185.0,194.0,500.0,128.0,35.02899,0.055143677,-0.3099851,-0.9507414,0.0,0.0,0.0
1.0,1.9,0.01757671,210.0,129.0,141.0,148.0,152.0,163.0,172.0,185.0,194.0,500.0,512.0,32.710655,0.055158757,-0.31019253,-0.95067376,0.0,0.0,0.0
1.0,1.9,0.01758959,210.0,129.0,141.0,148.0,152.0,163.0,172.0,185.0,194.0,500.0,768.0,34.97984,0.055173837,-0.31039992,-0.95060605,0.0,0.0,0.0
1.0,1.9,0.01760365,227.0,129.0,141.0,148.0,152.0,163.0,172.0,185.0,194.0,500.0,1024.0,32.69427,0.055193942,-0.31067643,-0.95051575,0.0,0.0,0.0
1.0,1.9,0.01797057,210.0,131.0,141.0,148.0,152.0,163.0,172.0,185.0,194.0,500.0,896.0,35.278847,0.055214044,-0.3109529,-0.9504253,0.0,0.0,0.0
1.0,1.9,0.01708861,213.0,129.0,141.0,148.0,152.0,163.0,172.0,188.0,199.99902,500.0,640.0,32.321537,0.055259284,-0.3115749,-0.9502216,0.0,0.0,0.0
1.0,1.9,0.01799748,233.0,131.0,141.0,148.0,152.0,163.0,172.0,185.0,194.0,500.0,384.0,32.1536,0.05531457,-0.31233492,-0.94997203,0.0,0.0,0.0
11.0,1.9,0.01691039,3592.0,3081.0,3187.0,3249.001,3289.9995,3374.9995,3435.0,3482.001,3516.0,500.0,128.0,33.161217,0.05590265,-0.32040635,-0.9472802,0.0,0.0,0.0
11.0,1.9,0.01667988,3562.001,3039.0,3132.0,3196.9995,3227.0,3329.0005,3410.0005,3481.0,3501.0,500.0,512.0,34.80371,0.055907678,-0.32047522,-0.9472569,0.0,0.0,0.0
11.0,1.9,0.01663285,3587.0,3071.0005,3155.9995,3209.001,3244.9995,3333.0005,3398.0005,3461.001,3536.0,500.0,256.0,32.49357,0.055912703,-0.3205441,-0.9472336,0.0,0.0,0.0
11.0,1.9,0.01681852,3578.0,3089.001,3176.0,3231.9995,3272.9995,3350.0,3406.9995,3483.0,3539.0,500.0,768.0,34.164738,0.05593281,-0.32081965,-0.94714034,0.0,0.0,0.0
11.0,1.9,0.0159114,3649.001,3028.001,3146.9995,3196.0,3216.9995,3315.001,3390.0,3451.001,3494.0,500.0,1024.0,33.021954,0.05594286,-0.3209574,-0.94709367,0.0,0.0,0.0
11.0,1.9,0.01615381,3664.0,3057.0,3159.001,3247.0005,3293.0,3368.0005,3441.0,3520.0005,3608.001,500.0,896.0,33.9968,0.05597302,-0.3213706,-0.9469535,0.0,0.0,0.0
11.0,1.9,0.01653172,3624.0,3074.001,3181.001,3237.0005,3276.001,3374.0,3454.9995,3562.001,3599.0,500.0,640.0,34.57843,0.056018256,-0.3219903,-0.94674295,0.0,0.0,0.0
11.0,1.9,0.01659354,3597.0,3090.0,3188.001,3237.0005,3294.0005,3391.0,3431.0,3485.0,3494.0,500.0,384.0,34.22208,0.056068517,-0.32267871,-0.9465085,0.0,0.0,0.0
21.0,1.9,0.01727922,6939.9995,5926.0,6074.0,6186.0,6231.0,6382.9995,6490.0,6591.0005,6681.9995,500.0,128.0,33.357822,0.05666665,-0.33085755,-0.9436807,0.0,0.0,0.0
21.0,1.9,0.01743264,6859.0,5886.0,6089.0,6193.9995,6267.0,6483.0,6583.0,6689.0,6805.0,500.0,256.0,33.406975,0.056671675,-0.33092618,-0.9436566,0.0,0.0,0.0
21.0,1.9,0.01700422,6878.0,5817.0,6017.0,6171.0,6284.0,6457.9995,6579.0,6688.0,6759.0,500.0,1024.0,33.67731,0.056696806,-0.33126926,-0.9435363,0.0,0.0,0.0
21.0,1.9,0.01829087,6989.0,5905.0,6070.0,6160.0,6243.0,6466.0,6542.0,6694.0,6765.0,500.0,896.0,34.152447,0.056737017,-0.33181813,-0.9433434,0.0,0.0,0.0
21.0,1.9,0.01753745,7496.0,6073.0,6245.9995,6338.0,6378.0,6522.0,6772.9995,6997.0,7206.0,500.0,640.0,33.14893,0.056797333,-0.33264124,-0.9430534,0.0,0.0,0.0
21.0,1.9,0.01828566,6984.0,5993.0,6206.0,6342.0,6390.0,6538.0,6658.0,6843.0,6891.0,500.0,384.0,33.091583,0.05684257,-0.3332584,-0.9428355,0.0,0.0,0.0
31.0,1.9,0.01826361,10289.0,9179.0,9403.0,9523.0,9603.0,9766.0,9884.0,10019.0,10148.0,500.0,128.0,34.65216,0.05745578,-0.3416101,-0.93984175,0.0,0.0,0.0
31.0,1.9,0.01827984,10294.0,9259.0,9496.0,9612.0,9688.0,9843.0,9980.0,10076.0,10202.0,500.0,512.0,35.37715,0.057465833,-0.34174678,-0.9397921,0.0,0.0,0.0
31.0,1.9,0.01828704,10328.0,9298.0,9511.0,9656.0,9735.0,9891.0,9994.0,10127.0,10243.0,500.0,256.0,34.066433,0.057475887,-0.34188348,-0.9397423,0.0,0.0,0.0
31.0,1.9,0.0177654,10605.0,9267.0,9452.0,9590.0,9630.0,9825.0,10013.0,10114.0,10351.0,500.0,1024.0,35.254272,0.057501018,-0.34222513,-0.939618,0.0,0.0,0.0
31.0,1.9,0.01829087,10328.0,9395.0,9581.0,9680.0,9718.0,9867.0,9983.0,10135.0,10193.0,500.0,896.0,34.13197,0.057546254,-0.34284005,-0.9393938,0.0,0.0,0.0
31.0,1.9,0.01825209,10745.0,9492.0,9662.0,9758.0,9819.0,10008.0,10183.0,10378.0,10505.0,500.0,640.0,33.878017,0.057611596,-0.34372798,-0.9390693,0.0,0.0,0.0
31.0,1.9,0.01829963,10693.0,9439.0,9626.0,9741.0,9797.0,9968.0,10103.0,10294.0,10577.0,500.0,384.0,33.038338,0.057651807,-0.34427425,-0.9388691,0.0,0.0,0.0
41.0,1.9,0.01828336,13737.0,11709.0,11898.0,11994.0,12092.0,12513.0,12674.0,12915.0,13370.0,500.0,128.0,34.758656,0.058229834,-0.35211393,-0.93595713,0.0,0.0,0.0
41.0,1.9,0.01827984,13466.0,11744.0,11930.0,12079.0,12152.0,12323.0,12496.0,12748.0,13157.0,500.0,512.0,35.385345,0.058239885,-0.35225004,-0.93590593,0.0,0.0,0.0
41.0,1.9,0.0183001,13805.0,11765.0,11941.0,12085.0,12218.0,12434.0,12699.0,12980.0,13310.0,500.0,256.0,34.97984,0.058254965,-0.35245422,-0.93582904,0.0,0.0,0.0
41.0,1.9,0.01828485,13132.0,11682.0,11891.0,12001.0,12077.0,12287.0,12496.0,12725.0,12923.0,500.0,768.0,35.147778,0.058270045,-0.3526584,-0.93575215,0.0,0.0,0.0
41.0,1.9,0.01828091,14241.0,11767.0,11968.0,12093.0,12155.0,12512.0,13396.0,13845.0,14039.0,500.0,896.0,34.881535,0.05832533,-0.35340682,-0.93546975,0.0,0.0,0.0
41.0,1.9,0.01826959,14382.0,11896.0,12050.0,12202.0,12317.0,12933.0,13487.0,13866.0,14073.0,500.0,640.0,35.098625,0.058400728,-0.35442704,-0.9350837,0.0,0.0,0.0
41.0,1.9,0.01829963,14740.0,11943.0,12157.0,12291.0,12385.0,12687.0,13646.0,14000.0,14112.0,500.0,384.0,33.60768,0.05844094,-0.354971,-0.93487734,0.0,0.0,0.0
51.0,1.9,0.01828336,17070.0,15656.0,15907.0,16039.0,16105.0,16300.0,16508.0,16679.0,16865.0,500.0,128.0,35.6352,0.059049122,-0.36318347,-0.93171763,0.0,0.0,0.0
51.0,1.9,0.01826416,17196.0,15524.0,15782.0,15921.0,16006.0,16239.0,16404.0,16623.0,16748.0,500.0,512.0,35.831806,0.059054147,-0.36325124,-0.9316912,0.0,0.0,0.0
51.0,1.9,0.0183001,17268.0,15620.0,15859.0,15978.0,16059.0,16331.0,16577.0,16704.0,16905.0,500.0,256.0,36.896767,0.059074253,-0.36352223,-0.93158555,0.0,0.0,0.0
51.0,1.9,0.01821674,17357.0,15467.0,15830.0,15984.0,16072.0,16388.0,16669.0,16900.0,17089.0,500.0,1024.0,36.765697,0.059084307,-0.3636577,-0.9315326,0.0,0.0,0.0
51.0,1.9,0.01828485,17434.0,15504.0,15766.0,15920.0,16026.0,16301.0,16443.0,16742.0,16876.0,500.0,768.0,35.823616,0.059089333,-0.36372545,-0.9315062,0.0,0.0,0.0
51.0,1.9,0.01830091,17474.0,15675.0,15960.0,16099.0,16194.0,16536.0,16732.0,17001.0,17235.0,500.0,896.0,36.37248,0.0591597,-0.36467364,-0.9311354,0.0,0.0,0.0
51.0,1.9,0.01828983,19707.0,15840.0,16083.0,16269.0,16391.0,17960.0,18857.0,19207.0,19420.0,500.0,640.0,35.721214,0.059250176,-0.3658922,-0.93065727,0.0,0.0,0.0
51.0,1.9,0.01827404,19502.0,15927.0,16325.0,16578.0,16851.0,18037.0,18882.0,19191.0,19366.0,500.0,384.0,35.459072,0.059300438,-0.3665689,-0.9303909,0.0,0.0,0.0
1.0,1.9,0.01825205,214.99902,135.0,144.00098,150.99902,156.0,166.0,174.0,190.0,194.0,600.0,128.0,35.15187,0.059506517,-0.3693413,-0.9292938,0.0,0.0,0.0
1.0,1.9,0.01826903,307.0,136.0,146.99902,153.0,156.0,168.0,176.0,196.0,212.99902,600.0,256.0,35.84,0.059536673,-0.36974674,-0.9291326,0.0,0.0,0.0
1.0,1.9,0.01831059,225.0,137.00098,145.0,152.00098,155.0,163.0,172.0,185.0,194.0,600.0,768.0,35.254272,0.059546728,-0.3698819,-0.92907876,0.0,0.0,0.0
1.0,1.9,0.01803158,271.99902,148.0,155.00098,160.0,162.99902,171.0,180.0,196.0,208.00098,600.0,512.0,35.54509,0.059551753,-0.36994946,-0.9290519,0.0,0.0,0.0
1.0,1.9,0.01819306,235.99902,147.0,155.00098,160.0,162.0,170.0,181.0,193.0,199.99902,600.0,1024.0,32.78848,0.059576884,-0.37028724,-0.9289173,0.0,0.0,0.0
1.0,1.9,0.01830091,227.0,143.99902,154.0,158.0,161.0,170.0,174.99902,185.0,197.0,600.0,896.0,35.147778,0.059642226,-0.37116528,-0.9285668,0.0,0.0,0.0
1.0,1.9,0.01828983,242.00098,148.0,156.00098,160.0,164.0,172.0,184.0,198.0,207.0,600.0,640.0,32.567295,0.059742752,-0.3725154,-0.928026,0.0,0.0,0.0
1.0,1.9,0.01823222,247.00098,146.0,152.0,156.99902,160.0,170.0,176.0,190.0,202.0,600.0,384.0,31.76448,0.059782963,-0.37305525,-0.9278091,0.0,0.0,0.0
11.0,1.9,0.01499846,3958.0,3227.0,3315.0,3373.0,3402.9995,3550.0005,3637.9995,3766.999,3867.9995,600.0,128.0,34.37363,0.060451463,-0.38201147,-0.92415756,0.0,0.0,0.0
11.0,1.9,0.01630694,4058.9985,3235.0,3311.001,3372.0005,3402.9995,3512.0005,3591.9995,3712.0,3809.0,600.0,256.0,33.4848,0.060481623,-0.38241467,-0.9239908,0.0,0.0,0.0
11.0,1.9,0.01637459,3863.0,3208.0005,3284.9995,3322.0,3371.9995,3490.0005,3584.0,3688.0005,3711.0005,600.0,768.0,34.697216,0.06048665,-0.38248187,-0.923963,0.0,0.0,0.0
11.0,1.9,0.01598906,3927.0,3216.9995,3291.001,3340.9995,3379.0005,3483.0005,3582.0,3655.0005,3689.0,600.0,512.0,35.844097,0.060491674,-0.38254905,-0.9239352,0.0,0.0,0.0
11.0,1.9,0.01534869,3922.001,3222.001,3302.0005,3342.0,3378.0005,3469.0,3555.0005,3703.001,3800.0005,600.0,1024.0,34.942978,0.060516804,-0.38288498,-0.923796,0.0,0.0,0.0
11.0,1.9,0.01578562,3908.0,3247.0,3303.9995,3346.001,3370.0,3467.9995,3566.0,3749.0,3846.0,600.0,896.0,34.316288,0.060582146,-0.38375816,-0.92343366,0.0,0.0,0.0
11.0,1.9,0.01529448,3956.001,3216.9995,3287.0,3318.0005,3356.0,3454.0,3596.0005,3829.0005,3888.0,600.0,640.0,33.43565,0.060682673,-0.38510084,-0.9228745,0.0,0.0,0.0
11.0,1.9,0.01560678,4001.001,3222.001,3287.0,3329.0,3365.0005,3461.0005,3569.0,3717.001,3888.0,600.0,384.0,33.603584,0.060722884,-0.38563767,-0.9226503,0.0,0.0,0.0
21.0,1.9,0.01831027,7485.0,6095.0005,6198.9995,6307.0,6381.0,6524.0,6777.0,7134.0,7330.0,600.0,128.0,34.52928,0.061381333,-0.39440975,-0.9189347,0.0,0.0,0.0
21.0,1.9,0.01826755,7157.0,6065.0,6158.0,6231.0,6306.0,6464.0,6580.0,6694.0,6748.0,600.0,512.0,34.238464,0.06141149,-0.39481068,-0.9187625,0.0,0.0,0.0
21.0,1.9,0.01830424,6863.0,6108.9995,6210.0,6280.0,6320.0,6424.0,6538.9995,6671.0,6722.0,600.0,768.0,34.39821,0.061416514,-0.3948775,-0.9187338,0.0,0.0,0.0
21.0,1.9,0.01827921,6953.9995,6069.0,6186.9995,6277.0,6325.0,6489.0,6578.0,6692.9995,6817.0,600.0,1024.0,33.579006,0.06144165,-0.39521152,-0.9185901,0.0,0.0,0.0
21.0,1.9,0.01829672,7547.0,6111.0,6247.0,6341.0,6408.0,6609.0005,6936.0,7131.0,7301.0,600.0,896.0,33.480705,0.06151704,-0.39621332,-0.9181585,0.0,0.0,0.0
21.0,1.9,0.01830293,7506.0,6097.0,6253.0005,6343.0,6408.0,6531.0,6797.0005,7218.0,7289.0,600.0,640.0,34.070526,0.061612543,-0.39748156,-0.91761017,0.0,0.0,0.0
21.0,1.9,0.01827902,7433.0,6113.0,6204.0,6267.0,6326.9995,6509.0,6685.0,7241.0,7308.0,600.0,384.0,33.296383,0.061652754,-0.39801535,-0.9173788,0.0,0.0,0.0
31.0,1.9,0.0182584,10844.0,9082.0,9283.0,9414.0,9494.0,9881.0,10076.0,10274.0,10531.0,600.0,128.0,34.19341,0.06232628,-0.40693593,-0.9134567,0.0,0.0,0.0
31.0,1.9,0.0182875,10734.0,8985.0,9176.0,9283.0,9368.0,9598.0,9888.0,10200.0,10445.0,600.0,256.0,34.32448,0.06234136,-0.40713522,-0.9133679,0.0,0.0,0.0
31.0,1.9,0.01830609,10729.0,9046.0,9207.0,9299.0,9374.0,9563.0,9817.0,10156.0,10410.0,600.0,768.0,34.861057,0.06235141,-0.40726805,-0.9133087,0.0,0.0,0.0
31.0,1.9,0.01827662,10463.0,9078.0,9282.0,9407.0,9502.0,9797.0,10035.0,10265.0,10329.0,600.0,1024.0,34.45965,0.062386595,-0.40773293,-0.91310126,0.0,0.0,0.0
31.0,1.9,0.01828715,12211.0,9040.0,9282.0,9422.0,9582.0,10083.0,11073.0,11608.0,11783.0,600.0,896.0,34.08691,0.062467016,-0.4087951,-0.9126262,0.0,0.0,0.0
31.0,1.9,0.01829591,11898.0,9201.0,9421.0,9571.0,9703.0,10100.0,10888.0,11639.0,11722.0,600.0,640.0,34.881535,0.06257257,-0.41018835,-0.91200083,0.0,0.0,0.0
31.0,1.9,0.01827902,11948.0,9155.0,9361.0,9572.0,9689.0,10105.0,11026.0,11620.0,11760.0,600.0,384.0,34.18112,0.06260775,-0.41065255,-0.9117919,0.0,0.0,0.0
41.0,1.9,0.01828193,14882.0,12315.0,12586.0,12778.0,12942.0,13388.0,13708.0,14087.0,14160.0,600.0,128.0,35.569664,0.06329133,-0.4196501,-0.90768594,0.0,0.0,0.0
41.0,1.9,0.01829705,14407.0,12255.0,12536.0,12683.0,12800.0,13071.0,13297.0,13604.0,13942.0,600.0,512.0,36.21683,0.063296355,-0.41971612,-0.9076554,0.0,0.0,0.0
41.0,1.9,0.01829179,14317.0,12337.0,12567.0,12740.0,12909.0,13208.0,13515.0,13798.0,14034.0,600.0,256.0,35.00032,0.063306406,-0.41984814,-0.9075944,0.0,0.0,0.0
41.0,1.9,0.01830609,14240.0,12330.0,12593.0,12725.0,12827.0,13170.0,13414.0,13652.0,13899.0,600.0,768.0,35.278847,0.063311435,-0.41991413,-0.90756387,0.0,0.0,0.0
41.0,1.9,0.01829707,14271.0,12223.0,12481.0,12623.0,12740.0,13006.0,13195.0,13529.0,13853.0,600.0,1024.0,35.37715,0.063351646,-0.42044207,-0.90731937,0.0,0.0,0.0
41.0,1.9,0.01828715,14283.0,12226.0,12465.0,12687.0,12796.0,13195.0,13605.0,13908.0,14005.0,600.0,896.0,34.83648,0.06342202,-0.4213656,-0.90689087,0.0,0.0,0.0
41.0,1.9,0.01828208,14899.0,12287.0,12524.0,12656.0,12742.0,13062.0,14158.0,14482.0,14572.0,600.0,640.0,35.05357,0.06353762,-0.42288187,-0.9061848,0.0,0.0,0.0
41.0,1.9,0.01830026,14710.0,12315.0,12517.0,12651.0,12728.0,13056.0,13421.0,14112.0,14281.0,600.0,384.0,35.844097,0.06356778,-0.42327723,-0.9060002,0.0,0.0,0.0
51.0,1.9,0.01828572,16537.0,15020.0,15299.0,15461.0,15564.0,15904.0,16106.0,16319.0,16451.0,600.0,128.0,36.921345,0.064231254,-0.4319546,-0.90189534,0.0,0.0,0.0
51.0,1.9,0.0183013,17114.0,15085.0,15345.0,15553.0,15702.0,16006.0,16211.0,16453.0,16506.0,600.0,512.0,36.03661,0.064241305,-0.43208575,-0.9018325,0.0,0.0,0.0
51.0,1.9,0.01827816,16424.0,15093.0,15297.0,15461.0,15528.0,15714.0,15900.0,16149.0,16203.0,600.0,256.0,36.13491,0.06424633,-0.43215132,-0.9018011,0.0,0.0,0.0
51.0,1.9,0.01829848,16913.0,15157.0,15401.0,15544.0,15668.0,15910.0,16184.0,16487.0,16531.0,600.0,768.0,35.6352,0.06426141,-0.43234807,-0.9017068,0.0,0.0,0.0
51.0,1.9,0.01827227,16799.0,14968.0,15247.0,15404.0,15532.0,15915.0,16119.0,16414.0,16495.0,600.0,1024.0,35.913727,0.064296596,-0.43280703,-0.9014866,0.0,0.0,0.0
51.0,1.9,0.01828191,17060.0,15141.0,15501.0,15721.0,15848.0,16191.0,16449.0,16696.0,16871.0,600.0,896.0,35.622913,0.06437199,-0.43379015,-0.9010139,0.0,0.0,0.0
51.0,1.9,0.01830177,17015.0,15148.0,15445.0,15579.0,15679.0,16078.0,16255.0,16578.0,16789.0,600.0,640.0,36.43392,0.06448257,-0.4352311,-0.90031874,0.0,0.0,0.0
51.0,1.9,0.01829425,17256.0,15137.0,15487.0,15769.0,15897.0,16276.0,16697.0,16979.0,17100.0,600.0,384.0,36.139008,0.0645278,-0.43582025,-0.9000337,0.0,0.0,0.0
1.0,1.9,0.018273,223.0,140.99902,150.99902,155.99902,159.0,170.0,182.0,199.0,210.00098,700.0,128.0,35.45088,0.064774096,-0.43902466,-0.898475,0.0,0.0,0.0
1.0,1.9,0.01828245,256.99902,139.99902,152.0,156.99902,160.0,170.0,182.99902,201.0,211.0,700.0,768.0,35.58605,0.06480425,-0.43941665,-0.89828336,0.0,0.0,0.0
1.0,1.9,0.01827816,248.0,147.0,154.0,158.0,162.0,171.0,188.0,206.0,214.0,700.0,256.0,35.60653,0.0648143,-0.4395473,-0.89821947,0.0,0.0,0.0
1.0,1.9,0.01827245,246.00098,147.0,155.00098,158.0,161.0,169.0,186.0,208.0,224.0,700.0,1024.0,33.898495,0.06486457,-0.4402004,-0.89789957,0.0,0.0,0.0
1.0,1.9,0.01827093,256.99902,141.99902,149.99902,155.00098,158.00098,170.0,182.99902,199.99902,221.0,700.0,896.0,35.479553,0.06491985,-0.4409185,-0.8975471,0.0,0.0,0.0
1.0,1.9,0.0182952,275.0,146.0,153.0,159.0,162.0,176.0,190.0,209.0,228.0,700.0,640.0,35.311615,0.065040484,-0.44248435,-0.8967762,0.0,0.0,0.0
1.0,1.9,0.01825959,249.99902,139.99902,149.99902,155.99902,160.0,172.0,187.0,205.0,216.0,700.0,384.0,35.59424,0.065070644,-0.4428756,-0.8965831,0.0,0.0,0.0
11.0,1.9,0.01512058,3569.0,2916.0005,2997.0005,3049.9995,3082.0,3153.999,3211.0,3319.0,3417.0,700.0,128.0,33.808384,0.06575925,-0.45178607,-0.8921263,0.0,0.0,0.0
11.0,1.9,0.015322709,3657.001,2925.9995,3012.0,3059.9995,3095.0005,3174.001,3237.0005,3315.0,3399.0,700.0,512.0,36.41344,0.06576428,-0.45185092,-0.8920935,0.0,0.0,0.0
11.0,1.9,0.01568645,3479.001,2910.0,2991.0,3027.001,3058.0005,3164.001,3245.0,3319.0,3383.0,700.0,768.0,34.004993,0.06578941,-0.4521753,-0.8919291,0.0,0.0,0.0
11.0,1.9,0.01539751,3448.0,2913.9995,2997.0005,3040.0005,3077.001,3156.0,3200.0,3280.001,3359.0,700.0,256.0,34.349056,0.06579946,-0.452305,-0.89186335,0.0,0.0,0.0
11.0,1.9,0.01457671,3568.001,2908.0,2994.0,3036.0,3071.0005,3153.999,3259.0,3379.0,3407.001,700.0,1024.0,33.42336,0.06584972,-0.45295346,-0.89153415,0.0,0.0,0.0
11.0,1.9,0.01524394,3594.0,2920.9995,3001.0,3049.9995,3080.0,3163.0,3235.0005,3369.001,3412.0,700.0,896.0,33.378304,0.06591004,-0.4537313,-0.89113855,0.0,0.0,0.0
11.0,1.9,0.01538935,3563.0,2948.0005,3018.0,3084.0,3105.001,3193.0005,3254.0,3312.0,3381.0,700.0,640.0,34.86515,0.066035695,-0.45535067,-0.8903122,0.0,0.0,0.0
11.0,1.9,0.01538169,3410.0,2913.0,3010.0,3064.9995,3093.0,3172.0,3237.0005,3300.001,3318.0,700.0,384.0,33.439743,0.066055804,-0.45560965,-0.8901797,0.0,0.0,0.0
21.0,1.9,0.01829556,6779.0,5580.0,5713.0,5807.0,5885.0,6098.0,6226.0005,6449.9995,6578.0005,700.0,128.0,33.90259,0.06674943,-0.46452007,-0.8855626,0.0,0.0,0.0
21.0,1.9,0.01828456,6766.0,5598.0,5727.0,5812.0,5871.0,6003.0005,6108.0,6306.0,6470.0,700.0,512.0,36.081665,0.06675949,-0.46464887,-0.885495,0.0,0.0,0.0
21.0,1.9,0.01829381,6676.0,5576.0005,5719.0,5820.0005,5897.0,6089.0,6318.0,6433.0,6509.0,700.0,768.0,34.66035,0.06677959,-0.46490642,-0.8853598,0.0,0.0,0.0
21.0,1.9,0.01829336,6604.0005,5613.0,5761.0005,5895.0,5988.0,6158.0,6280.9995,6412.0,6502.0,700.0,256.0,35.00032,0.06679969,-0.46516395,-0.8852245,0.0,0.0,0.0
21.0,1.9,0.01828499,6937.0,5546.0005,5659.0,5775.0,5852.0,6119.0,6318.9995,6509.0,6597.0,700.0,1024.0,35.012608,0.06683488,-0.46561453,-0.88498765,0.0,0.0,0.0
21.0,1.9,0.01827723,6756.0,5601.0,5738.0005,5831.0,5903.0005,6141.0,6332.0,6503.0,6575.0,700.0,896.0,35.14368,0.06690525,-0.4665153,-0.88451314,0.0,0.0,0.0
21.0,1.9,0.01828371,6820.0,5556.0,5718.0,5843.0005,5939.0005,6149.9995,6346.0,6572.0,6700.9995,700.0,640.0,34.103294,0.06702588,-0.46805835,-0.88369757,0.0,0.0,0.0
21.0,1.9,0.01829397,6937.0,5528.0,5678.0,5793.0,5859.0,6056.9995,6198.0005,6406.0,6534.0005,700.0,384.0,34.209793,0.06704096,-0.46825114,-0.8835954,0.0,0.0,0.0
31.0,1.9,0.01829556,9855.0,8310.0,8491.0,8599.0,8688.0,8916.0,9136.0,9380.0,9488.0,700.0,128.0,34.902016,0.06774967,-0.47728658,-0.8787477,0.0,0.0,0.0
31.0,1.9,0.01828077,9754.0,8347.0,8517.0,8649.0,8706.0,8989.0,9211.0,9450.0,9569.0,700.0,512.0,35.770367,0.06775972,-0.47741437,-0.87867826,0.0,0.0,0.0
